DATE,PRCP,TMAX,TMIN,RAIN,month
2005-01-01,0.05,45,37,True,1
2005-01-02,0.0,41,30,False,1
2005-01-03,0.0,40,28,False,1
2005-01-04,0.0,40,28,False,1
2005-01-05,0.0,39,24,False,1
2005-01-06,0.17,40,26,True,1
2005-01-07,0.08,44,34,True,1
2005-01-08,0.02,44,33,True,1
2005-01-09,0.04,37,32,True,1
2005-01-10,0.0,38,27,False,1
2005-01-11,0.0,39,23,False,1
2005-01-12,0.0,45,39,False,1
2005-01-13,0.0,40,31,False,1
2005-01-14,0.0,38,27,False,1
2005-01-15,0.19,37,26,True,1
2005-01-16,0.09,44,32,True,1
2005-01-17,2.39,54,42,True,1
2005-01-18,0.92,60,53,True,1
2005-01-19,0.0,62,50,False,1
2005-01-20,0.15,54,49,True,1
2005-01-21,0.02,61,49,True,1
2005-01-22,0.17,55,50,True,1
2005-01-23,0.0,56,45,False,1
2005-01-24,0.0,57,42,False,1
2005-01-25,0.0,50,37,False,1
2005-01-26,0.04,50,40,True,1
2005-01-27,0.07,53,41,True,1
2005-01-28,0.01,55,40,True,1
2005-01-29,0.0,47,42,False,1
2005-01-30,0.01,51,41,True,1
2005-01-31,0.02,54,42,True,1
2005-02-01,0.0,53,36,False,2
2005-02-02,0.0,59,45,False,2
2005-02-03,0.0,51,39,False,2
2005-02-04,0.12,50,41,True,2
2005-02-05,0.0,44,35,False,2
2005-02-06,0.75,43,37,True,2
2005-02-07,0.0,46,35,False,2
2005-02-08,0.0,48,31,False,2
2005-02-09,0.0,49,33,False,2
2005-02-10,0.0,51,29,False,2
2005-02-11,0.0,55,29,False,2
2005-02-12,0.09,47,40,True,2
2005-02-13,0.0,45,36,False,2
2005-02-14,0.0,43,30,False,2
2005-02-15,0.0,44,26,False,2
2005-02-16,0.0,51,31,False,2
2005-02-17,0.0,52,32,False,2
2005-02-18,0.0,54,32,False,2
2005-02-19,0.0,48,28,False,2
2005-02-20,0.0,50,34,False,2
2005-02-21,0.0,53,28,False,2
2005-02-22,0.0,56,30,False,2
2005-02-23,0.0,59,31,False,2
2005-02-24,0.0,61,34,False,2
2005-02-25,0.0,51,39,False,2
2005-02-26,0.0,47,34,False,2
2005-02-27,0.0,61,35,False,2
2005-02-28,0.24,58,45,True,2
2005-03-01,0.12,60,45,True,3
2005-03-02,0.04,55,45,True,3
2005-03-03,0.0,61,40,False,3
2005-03-04,0.0,58,43,False,3
2005-03-05,0.0,59,42,False,3
2005-03-06,0.0,61,49,False,3
2005-03-07,0.0,63,50,False,3
2005-03-08,0.0,67,45,False,3
2005-03-09,0.01,58,48,True,3
2005-03-10,0.0,63,46,False,3
2005-03-11,0.0,65,42,False,3
2005-03-12,0.0,60,47,False,3
2005-03-13,0.0,62,39,False,3
2005-03-14,0.0,61,37,False,3
2005-03-15,0.0,56,42,False,3
2005-03-16,0.14,49,41,True,3
2005-03-17,0.0,53,41,False,3
2005-03-18,0.0,50,38,False,3
2005-03-19,0.34,55,37,True,3
2005-03-20,0.1,55,40,True,3
2005-03-21,0.07,49,37,True,3
2005-03-22,0.0,53,37,False,3
2005-03-23,0.0,56,37,False,3
2005-03-24,0.0,54,41,False,3
2005-03-25,0.0,53,37,False,3
2005-03-26,1.51,50,43,True,3
2005-03-27,0.64,52,44,True,3
2005-03-28,0.4,47,41,True,3
2005-03-29,0.13,50,41,True,3
2005-03-30,0.0,54,41,False,3
2005-03-31,0.21,54,42,True,3
2005-04-01,0.34,53,40,True,4
2005-04-02,0.1,55,38,True,4
2005-04-03,0.4,50,43,True,4
2005-04-04,0.0,52,40,False,4
2005-04-05,0.07,58,42,True,4
2005-04-06,0.0,62,45,False,4
2005-04-07,0.2,54,40,True,4
2005-04-08,0.0,55,37,False,4
2005-04-09,0.0,55,40,False,4
2005-04-10,0.28,52,38,True,4
2005-04-11,0.4,50,37,True,4
2005-04-12,0.06,49,36,True,4
2005-04-13,0.0,52,37,False,4
2005-04-14,0.0,51,38,False,4
2005-04-15,0.39,50,41,True,4
2005-04-16,0.59,55,43,True,4
2005-04-17,0.03,54,40,True,4
2005-04-18,0.01,57,43,True,4
2005-04-19,0.0,62,40,False,4
2005-04-20,0.0,64,41,False,4
2005-04-21,0.0,61,47,False,4
2005-04-22,0.0,78,51,False,4
2005-04-23,0.12,64,52,True,4
2005-04-24,0.03,65,51,True,4
2005-04-25,0.0,63,52,False,4
2005-04-26,0.0,65,54,False,4
2005-04-27,0.0,71,50,False,4
2005-04-28,0.16,65,52,True,4
2005-04-29,0.45,54,50,True,4
2005-04-30,0.05,62,49,True,4
2005-05-01,0.0,70,48,False,5
2005-05-02,0.04,62,51,True,5
2005-05-03,0.0,65,49,False,5
2005-05-04,0.02,66,52,True,5
2005-05-05,0.0,68,54,False,5
2005-05-06,0.0,66,50,False,5
2005-05-07,0.0,61,48,False,5
2005-05-08,0.09,61,48,True,5
2005-05-09,0.49,58,51,True,5
2005-05-10,0.14,63,51,True,5
2005-05-11,0.0,60,50,False,5
2005-05-12,0.0,63,52,False,5
2005-05-13,0.0,69,50,False,5
2005-05-14,0.14,69,54,True,5
2005-05-15,0.47,62,53,True,5
2005-05-16,0.01,62,49,True,5
2005-05-17,0.09,60,46,True,5
2005-05-18,0.72,64,52,True,5
2005-05-19,0.46,61,49,True,5
2005-05-20,0.24,59,48,True,5
2005-05-21,0.23,61,45,True,5
2005-05-22,0.08,59,47,True,5
2005-05-23,0.0,63,44,False,5
2005-05-24,0.0,66,49,False,5
2005-05-25,0.0,77,50,False,5
2005-05-26,0.0,89,56,False,5
2005-05-27,0.0,89,58,False,5
2005-05-28,0.0,76,54,False,5
2005-05-29,0.0,63,56,False,5
2005-05-30,0.0,64,54,False,5
2005-05-31,0.1,64,51,True,5
2005-06-01,0.03,66,51,True,6
2005-06-02,0.0,65,52,False,6
2005-06-03,0.0,61,50,False,6
2005-06-04,0.0,64,50,False,6
2005-06-05,0.01,62,50,True,6
2005-06-06,0.0,61,49,False,6
2005-06-07,0.1,60,51,True,6
2005-06-08,0.03,62,50,True,6
2005-06-09,0.0,69,52,False,6
2005-06-10,0.0,65,50,False,6
2005-06-11,0.54,64,49,True,6
2005-06-12,0.01,67,48,True,6
2005-06-13,0.07,65,50,True,6
2005-06-14,0.0,66,52,False,6
2005-06-15,0.0,68,50,False,6
2005-06-16,0.52,71,53,True,6
2005-06-17,0.06,70,53,True,6
2005-06-18,0.0,70,56,False,6
2005-06-19,0.0,76,54,False,6
2005-06-20,0.0,79,57,False,6
2005-06-21,0.08,70,56,True,6
2005-06-22,0.01,61,55,True,6
2005-06-23,0.0,71,50,False,6
2005-06-24,0.0,74,54,False,6
2005-06-25,0.02,71,56,True,6
2005-06-26,0.1,64,54,True,6
2005-06-27,0.05,64,53,True,6
2005-06-28,0.0,66,55,False,6
2005-06-29,0.0,73,56,False,6
2005-06-30,0.0,77,57,False,6
2005-07-01,0.0,66,55,False,7
2005-07-02,0.0,64,55,False,7
2005-07-03,0.0,75,51,False,7
2005-07-04,0.0,79,53,False,7
2005-07-05,0.32,74,55,True,7
2005-07-06,0.04,68,58,True,7
2005-07-07,0.0,71,54,False,7
2005-07-08,0.4,60,55,True,7
2005-07-09,0.0,70,53,False,7
2005-07-10,0.0,66,54,False,7
2005-07-11,0.01,71,58,True,7
2005-07-12,0.01,73,56,True,7
2005-07-13,0.0,72,58,False,7
2005-07-14,0.0,77,55,False,7
2005-07-15,0.0,69,57,False,7
2005-07-16,0.0,72,56,False,7
2005-07-17,0.0,82,58,False,7
2005-07-18,0.0,87,58,False,7
2005-07-19,0.0,74,54,False,7
2005-07-20,0.0,76,54,False,7
2005-07-21,0.0,81,57,False,7
2005-07-22,0.25,73,57,True,7
2005-07-23,0.0,75,54,False,7
2005-07-24,0.0,75,55,False,7
2005-07-25,0.0,79,54,False,7
2005-07-26,0.0,86,56,False,7
2005-07-27,0.0,87,60,False,7
2005-07-28,0.0,81,58,False,7
2005-07-29,0.0,82,58,False,7
2005-07-30,0.0,85,57,False,7
2005-07-31,0.0,85,56,False,7
2005-08-01,0.0,72,59,False,8
2005-08-02,0.0,77,54,False,8
2005-08-03,0.0,83,55,False,8
2005-08-04,0.0,87,59,False,8
2005-08-05,0.0,86,58,False,8
2005-08-06,0.0,75,56,False,8
2005-08-07,0.0,80,55,False,8
2005-08-08,0.0,80,56,False,8
2005-08-09,0.0,74,54,False,8
2005-08-10,0.0,66,57,False,8
2005-08-11,0.0,69,58,False,8
2005-08-12,0.0,76,55,False,8
2005-08-13,0.0,87,57,False,8
2005-08-14,0.0,88,59,False,8
2005-08-15,0.0,86,58,False,8
2005-08-16,0.0,65,57,False,8
2005-08-17,0.05,73,57,True,8
2005-08-18,0.0,78,56,False,8
2005-08-19,0.0,84,55,False,8
2005-08-20,0.0,80,54,False,8
2005-08-21,0.0,76,55,False,8
2005-08-22,0.0,75,56,False,8
2005-08-23,0.0,71,55,False,8
2005-08-24,0.0,78,53,False,8
2005-08-25,0.0,84,56,False,8
2005-08-26,0.0,82,56,False,8
2005-08-27,0.0,77,56,False,8
2005-08-28,0.21,77,57,True,8
2005-08-29,0.03,69,56,True,8
2005-08-30,0.0,67,55,False,8
2005-08-31,0.0,75,57,False,8
2005-09-01,0.0,78,57,False,9
2005-09-02,0.0,72,54,False,9
2005-09-03,0.0,71,53,False,9
2005-09-04,0.0,68,53,False,9
2005-09-05,,70,52,,9
2005-09-06,0.0,73,52,False,9
2005-09-07,0.0,77,52,False,9
2005-09-08,0.0,77,54,False,9
2005-09-09,0.0,67,54,False,9
2005-09-10,0.41,62,51,True,9
2005-09-11,0.01,66,52,True,9
2005-09-12,0.0,68,53,False,9
2005-09-13,0.0,72,49,False,9
2005-09-14,0.0,67,52,False,9
2005-09-15,0.01,65,53,True,9
2005-09-16,0.05,63,51,True,9
2005-09-17,0.0,66,50,False,9
2005-09-18,0.0,67,49,False,9
2005-09-19,0.0,69,49,False,9
2005-09-20,0.0,67,53,False,9
2005-09-21,0.0,66,48,False,9
2005-09-22,0.0,63,46,False,9
2005-09-23,0.0,64,48,False,9
2005-09-24,0.0,65,42,False,9
2005-09-25,0.0,70,46,False,9
2005-09-26,0.0,71,47,False,9
2005-09-27,0.0,67,52,False,9
2005-09-28,0.0,69,46,False,9
2005-09-29,0.25,63,56,True,9
2005-09-30,0.02,61,52,True,9
2005-10-01,0.07,61,47,True,10
2005-10-02,0.34,55,43,True,10
2005-10-03,0.0,60,42,False,10
2005-10-04,0.0,60,47,False,10
2005-10-05,0.0,65,51,False,10
2005-10-06,0.2,58,54,True,10
2005-10-07,0.05,62,49,True,10
2005-10-08,0.06,59,48,True,10
2005-10-09,0.01,63,49,True,10
2005-10-10,0.04,57,48,True,10
2005-10-11,0.17,62,51,True,10
2005-10-12,0.07,55,49,True,10
2005-10-13,0.04,61,49,True,10
2005-10-14,0.26,69,52,True,10
2005-10-15,0.05,60,52,True,10
2005-10-16,0.0,58,52,False,10
2005-10-17,0.01,66,56,True,10
2005-10-18,0.02,56,52,True,10
2005-10-19,0.12,60,52,True,10
2005-10-20,0.0,58,45,False,10
2005-10-21,0.0,68,50,False,10
2005-10-22,0.0,67,47,False,10
2005-10-23,0.15,55,52,True,10
2005-10-24,0.0,60,50,False,10
2005-10-25,0.05,63,47,True,10
2005-10-26,0.0,55,42,False,10
2005-10-27,0.03,56,37,True,10
2005-10-28,0.18,57,47,True,10
2005-10-29,0.06,55,44,True,10
2005-10-30,0.31,57,43,True,10
2005-10-31,0.73,54,48,True,10
2005-11-01,0.75,50,45,True,11
2005-11-02,0.17,53,44,True,11
2005-11-03,0.24,48,44,True,11
2005-11-04,0.41,48,41,True,11
2005-11-05,0.79,45,41,True,11
2005-11-06,0.04,49,40,True,11
2005-11-07,0.18,49,40,True,11
2005-11-08,0.04,50,38,True,11
2005-11-09,0.0,54,38,False,11
2005-11-10,0.01,53,43,True,11
2005-11-11,0.43,47,38,True,11
2005-11-12,0.07,47,39,True,11
2005-11-13,0.87,51,42,True,11
2005-11-14,0.01,48,35,True,11
2005-11-15,0.0,49,32,False,11
2005-11-16,0.0,51,39,False,11
2005-11-17,0.0,46,41,False,11
2005-11-18,0.0,49,41,False,11
2005-11-19,0.0,47,41,False,11
2005-11-20,0.0,45,40,False,11
2005-11-21,0.0,48,38,False,11
2005-11-22,0.0,43,37,False,11
2005-11-23,0.0,48,34,False,11
2005-11-24,0.03,46,31,True,11
2005-11-25,0.99,46,40,True,11
2005-11-26,0.0,45,34,False,11
2005-11-27,0.11,43,33,True,11
2005-11-28,0.07,44,29,True,11
2005-11-29,0.31,39,36,True,11
2005-11-30,0.0,45,34,False,11
2005-12-01,0.27,38,32,True,12
2005-12-02,0.07,37,32,True,12
2005-12-03,0.03,39,31,True,12
2005-12-04,0.0,40,29,False,12
2005-12-05,0.0,44,38,False,12
2005-12-06,0.0,45,39,False,12
2005-12-07,0.0,42,35,False,12
2005-12-08,0.0,44,30,False,12
2005-12-09,0.0,45,30,False,12
2005-12-10,0.0,46,30,False,12
2005-12-11,0.0,42,30,False,12
2005-12-12,0.03,42,36,True,12
2005-12-13,0.01,45,31,True,12
2005-12-14,0.0,41,28,False,12
2005-12-15,0.0,38,28,False,12
2005-12-16,0.0,41,23,False,12
2005-12-17,0.0,48,31,False,12
2005-12-18,0.0,47,34,False,12
2005-12-19,0.16,49,36,True,12
2005-12-20,0.43,54,48,True,12
2005-12-21,0.4,56,49,True,12
2005-12-22,0.34,57,50,True,12
2005-12-23,0.93,55,51,True,12
2005-12-24,0.63,62,53,True,12
2005-12-25,0.81,58,50,True,12
2005-12-26,0.41,53,47,True,12
2005-12-27,0.47,55,46,True,12
2005-12-28,0.46,53,45,True,12
2005-12-29,0.35,50,42,True,12
2005-12-30,0.75,51,44,True,12
2005-12-31,0.3,51,47,True,12
2006-01-01,0.08,58,46,True,1
2006-01-02,0.31,49,41,True,1
2006-01-03,0.15,47,38,True,1
2006-01-04,0.01,54,42,True,1
2006-01-05,1.33,55,48,True,1
2006-01-06,0.26,56,50,True,1
2006-01-07,0.3,53,43,True,1
2006-01-08,0.1,49,39,True,1
2006-01-09,1.15,52,46,True,1
2006-01-10,0.94,55,46,True,1
2006-01-11,0.77,49,44,True,1
2006-01-12,0.57,48,44,True,1
2006-01-13,0.55,50,45,True,1
2006-01-14,0.26,46,38,True,1
2006-01-15,0.0,47,37,False,1
2006-01-16,0.72,53,41,True,1
2006-01-17,0.12,53,45,True,1
2006-01-18,0.07,46,42,True,1
2006-01-19,0.16,47,43,True,1
2006-01-20,0.23,46,39,True,1
2006-01-21,0.12,49,42,True,1
2006-01-22,0.0,51,44,False,1
2006-01-23,0.01,55,45,True,1
2006-01-24,0.0,56,41,False,1
2006-01-25,0.08,52,38,True,1
2006-01-26,0.09,48,41,True,1
2006-01-27,0.22,48,40,True,1
2006-01-28,0.75,47,40,True,1
2006-01-29,1.24,52,40,True,1
2006-01-30,0.73,54,43,True,1
2006-01-31,0.33,50,41,True,1
2006-02-01,0.29,50,46,True,2
2006-02-02,0.3,51,43,True,2
2006-02-03,0.11,58,43,True,2
2006-02-04,0.41,53,42,True,2
2006-02-05,0.0,49,40,False,2
2006-02-06,0.0,52,38,False,2
2006-02-07,0.0,60,35,False,2
2006-02-08,0.21,53,39,True,2
2006-02-09,0.0,53,36,False,2
2006-02-10,0.0,58,39,False,2
2006-02-11,0.0,58,44,False,2
2006-02-12,0.0,56,37,False,2
2006-02-13,0.32,49,37,True,2
2006-02-14,0.0,46,34,False,2
2006-02-15,0.0,46,30,False,2
2006-02-16,0.0,47,30,False,2
2006-02-17,0.0,38,27,False,2
2006-02-18,0.0,44,23,False,2
2006-02-19,0.0,48,27,False,2
2006-02-20,0.0,41,29,False,2
2006-02-21,0.0,47,39,False,2
2006-02-22,0.0,49,44,False,2
2006-02-23,0.09,47,35,True,2
2006-02-24,0.0,46,30,False,2
2006-02-25,0.0,47,31,False,2
2006-02-26,0.04,50,38,True,2
2006-02-27,0.31,50,39,True,2
2006-02-28,0.47,44,38,True,2
2006-03-01,0.0,58,37,False,3
2006-03-02,0.02,55,37,True,3
2006-03-03,0.0,54,34,False,3
2006-03-04,0.0,54,39,False,3
2006-03-05,0.03,54,45,True,3
2006-03-06,0.04,55,42,True,3
2006-03-07,0.04,50,38,True,3
2006-03-08,0.38,42,34,True,3
2006-03-09,0.1,41,34,True,3
2006-03-10,0.03,47,32,True,3
2006-03-11,0.0,48,34,False,3
2006-03-12,0.0,51,31,False,3
2006-03-13,0.01,54,33,True,3
2006-03-14,0.02,51,38,True,3
2006-03-15,0.06,47,39,True,3
2006-03-16,0.06,50,38,True,3
2006-03-17,0.07,48,36,True,3
2006-03-18,0.46,49,37,True,3
2006-03-19,0.0,53,33,False,3
2006-03-20,0.0,59,35,False,3
2006-03-21,0.04,51,42,True,3
2006-03-22,0.04,54,45,True,3
2006-03-23,0.01,64,45,True,3
2006-03-24,0.49,53,42,True,3
2006-03-25,0.0,53,36,False,3
2006-03-26,0.04,49,39,True,3
2006-03-27,0.0,62,39,False,3
2006-03-28,0.16,57,44,True,3
2006-03-29,0.0,53,44,False,3
2006-03-30,0.0,57,42,False,3
2006-03-31,0.08,60,44,True,3
2006-04-01,0.27,50,40,True,4
2006-04-02,0.0,62,42,False,4
2006-04-03,0.14,61,44,True,4
2006-04-04,0.0,58,38,False,4
2006-04-05,0.0,63,42,False,4
2006-04-06,0.0,57,40,False,4
2006-04-07,0.0,60,43,False,4
2006-04-08,0.38,50,45,True,4
2006-04-09,0.0,58,44,False,4
2006-04-10,0.0,59,42,False,4
2006-04-11,0.0,60,39,False,4
2006-04-12,0.06,58,46,True,4
2006-04-13,0.44,49,44,True,4
2006-04-14,0.15,47,39,True,4
2006-04-15,0.25,50,38,True,4
2006-04-16,0.07,54,38,True,4
2006-04-17,0.0,55,36,False,4
2006-04-18,0.0,59,37,False,4
2006-04-19,0.0,63,43,False,4
2006-04-20,0.03,63,44,True,4
2006-04-21,0.36,54,41,True,4
2006-04-22,0.0,57,40,False,4
2006-04-23,0.0,71,43,False,4
2006-04-24,0.0,73,47,False,4
2006-04-25,0.0,65,45,False,4
2006-04-26,0.0,55,44,False,4
2006-04-27,0.0,66,49,False,4
2006-04-28,0.0,73,49,False,4
2006-04-29,0.58,54,39,True,4
2006-04-30,0.0,56,37,False,4
2006-05-01,0.0,57,42,False,5
2006-05-02,0.0,59,39,False,5
2006-05-03,0.0,66,44,False,5
2006-05-04,0.0,74,46,False,5
2006-05-05,0.0,73,48,False,5
2006-05-06,0.03,59,46,True,5
2006-05-07,0.0,58,44,False,5
2006-05-08,0.01,59,41,True,5
2006-05-09,0.0,62,41,False,5
2006-05-10,0.0,67,44,False,5
2006-05-11,0.0,63,44,False,5
2006-05-12,0.0,60,41,False,5
2006-05-13,0.0,65,43,False,5
2006-05-14,0.0,72,46,False,5
2006-05-15,0.0,79,52,False,5
2006-05-16,0.0,83,59,False,5
2006-05-17,0.0,76,56,False,5
2006-05-18,0.0,79,50,False,5
2006-05-19,0.09,67,50,True,5
2006-05-20,0.0,68,52,False,5
2006-05-21,0.03,69,48,True,5
2006-05-22,0.24,59,51,True,5
2006-05-23,0.21,65,48,True,5
2006-05-24,0.23,63,51,True,5
2006-05-25,0.21,59,49,True,5
2006-05-26,0.14,61,48,True,5
2006-05-27,0.15,61,48,True,5
2006-05-28,0.22,58,50,True,5
2006-05-29,0.0,64,50,False,5
2006-05-30,0.0,73,46,False,5
2006-05-31,0.09,72,54,True,5
2006-06-01,0.75,69,55,True,6
2006-06-02,0.11,67,54,True,6
2006-06-03,0.02,69,54,True,6
2006-06-04,0.51,68,53,True,6
2006-06-05,0.0,68,55,False,6
2006-06-06,0.0,73,50,False,6
2006-06-07,0.0,70,51,False,6
2006-06-08,0.05,64,51,True,6
2006-06-09,0.03,64,51,True,6
2006-06-10,0.0,67,53,False,6
2006-06-11,0.0,76,53,False,6
2006-06-12,0.07,72,56,True,6
2006-06-13,0.01,68,56,True,6
2006-06-14,0.02,64,54,True,6
2006-06-15,0.0,70,53,False,6
2006-06-16,0.1,66,52,True,6
2006-06-17,0.0,69,53,False,6
2006-06-18,0.0,68,53,False,6
2006-06-19,0.0,67,53,False,6
2006-06-20,0.0,68,53,False,6
2006-06-21,0.0,69,52,False,6
2006-06-22,0.0,72,51,False,6
2006-06-23,0.0,74,52,False,6
2006-06-24,0.0,82,55,False,6
2006-06-25,0.0,88,62,False,6
2006-06-26,0.0,90,67,False,6
2006-06-27,0.0,85,55,False,6
2006-06-28,0.0,74,50,False,6
2006-06-29,0.0,80,55,False,6
2006-06-30,0.0,85,57,False,6
2006-07-01,0.0,83,54,False,7
2006-07-02,0.0,84,53,False,7
2006-07-03,0.0,79,53,False,7
2006-07-04,0.02,75,54,True,7
2006-07-05,0.0,65,53,False,7
2006-07-06,0.0,65,55,False,7
2006-07-07,0.0,76,54,False,7
2006-07-08,0.0,85,56,False,7
2006-07-09,0.0,86,63,False,7
2006-07-10,0.0,68,55,False,7
2006-07-11,0.0,71,54,False,7
2006-07-12,0.03,68,57,True,7
2006-07-13,0.01,68,56,True,7
2006-07-14,0.0,78,56,False,7
2006-07-15,0.0,76,58,False,7
2006-07-16,0.0,80,55,False,7
2006-07-17,0.0,69,53,False,7
2006-07-18,0.0,75,55,False,7
2006-07-19,0.0,77,54,False,7
2006-07-20,0.0,84,59,False,7
2006-07-21,0.0,97,66,False,7
2006-07-22,0.0,96,68,False,7
2006-07-23,0.0,95,67,False,7
2006-07-24,0.0,92,65,False,7
2006-07-25,0.0,78,58,False,7
2006-07-26,0.0,84,58,False,7
2006-07-27,0.0,81,57,False,7
2006-07-28,0.0,70,54,False,7
2006-07-29,0.0,69,53,False,7
2006-07-30,0.0,72,55,False,7
2006-07-31,0.0,74,57,False,7
2006-08-01,0.0,74,54,False,8
2006-08-02,0.0,73,55,False,8
2006-08-03,0.0,76,55,False,8
2006-08-04,0.0,77,53,False,8
2006-08-05,0.0,82,55,False,8
2006-08-06,0.0,86,57,False,8
2006-08-07,0.0,83,55,False,8
2006-08-08,0.0,75,55,False,8
2006-08-09,0.01,76,59,True,8
2006-08-10,0.0,73,56,False,8
2006-08-11,0.0,70,54,False,8
2006-08-12,0.0,76,51,False,8
2006-08-13,0.0,82,55,False,8
2006-08-14,0.0,86,56,False,8
2006-08-15,0.0,71,54,False,8
2006-08-16,0.0,75,53,False,8
2006-08-17,0.0,72,54,False,8
2006-08-18,0.0,81,53,False,8
2006-08-19,0.0,84,57,False,8
2006-08-20,0.0,86,56,False,8
2006-08-21,0.0,79,54,False,8
2006-08-22,0.0,69,54,False,8
2006-08-23,0.0,68,52,False,8
2006-08-24,0.0,68,55,False,8
2006-08-25,0.0,79,53,False,8
2006-08-26,0.0,85,55,False,8
2006-08-27,0.0,87,60,False,8
2006-08-28,0.0,86,57,False,8
2006-08-29,0.01,69,54,True,8
2006-08-30,0.0,71,53,False,8
2006-08-31,0.0,72,51,False,8
2006-09-01,0.0,88,55,False,9
2006-09-02,0.0,89,58,False,9
2006-09-03,0.0,84,56,False,9
2006-09-04,0.0,81,53,False,9
2006-09-05,0.0,80,53,False,9
2006-09-06,0.0,82,55,False,9
2006-09-07,0.0,75,51,False,9
2006-09-08,0.0,71,51,False,9
2006-09-09,0.02,71,54,True,9
2006-09-10,0.0,74,50,False,9
2006-09-11,0.0,78,52,False,9
2006-09-12,0.0,75,57,False,9
2006-09-13,0.03,63,51,True,9
2006-09-14,0.31,63,50,True,9
2006-09-15,0.06,63,49,True,9
2006-09-16,0.01,68,48,True,9
2006-09-17,0.0,66,52,False,9
2006-09-18,0.39,68,55,True,9
2006-09-19,0.15,61,51,True,9
2006-09-20,0.29,55,51,True,9
2006-09-21,0.17,60,47,True,9
2006-09-22,0.0,63,47,False,9
2006-09-23,0.0,70,47,False,9
2006-09-24,0.0,77,50,False,9
2006-09-25,0.0,77,52,False,9
2006-09-26,0.0,78,54,False,9
2006-09-27,0.0,80,54,False,9
2006-09-28,0.0,77,56,False,9
2006-09-29,0.0,75,54,False,9
2006-09-30,0.0,60,52,False,9
2006-10-01,0.0,66,50,False,10
2006-10-02,0.0,64,45,False,10
2006-10-03,0.0,58,50,False,10
2006-10-04,0.0,65,50,False,10
2006-10-05,0.0,71,50,False,10
2006-10-06,0.02,57,51,True,10
2006-10-07,0.0,60,45,False,10
2006-10-08,0.0,57,49,False,10
2006-10-09,0.0,65,47,False,10
2006-10-10,0.0,65,43,False,10
2006-10-11,0.0,70,44,False,10
2006-10-12,0.0,72,46,False,10
2006-10-13,0.0,65,47,False,10
2006-10-14,0.04,51,47,True,10
2006-10-15,0.43,55,49,True,10
2006-10-16,0.01,54,49,True,10
2006-10-17,0.0,60,50,False,10
2006-10-18,0.28,53,49,True,10
2006-10-19,0.19,59,50,True,10
2006-10-20,0.0,57,46,False,10
2006-10-21,0.0,61,44,False,10
2006-10-22,0.0,65,42,False,10
2006-10-23,0.0,56,41,False,10
2006-10-24,0.03,55,41,True,10
2006-10-25,0.0,52,42,False,10
2006-10-26,0.0,55,49,False,10
2006-10-27,0.0,62,47,False,10
2006-10-28,0.0,57,45,False,10
2006-10-29,0.55,52,39,True,10
2006-10-30,0.0,45,32,False,10
2006-10-31,0.0,47,30,False,10
2006-11-01,0.0,57,34,False,11
2006-11-02,1.05,49,41,True,11
2006-11-03,0.45,60,48,True,11
2006-11-04,1.91,57,52,True,11
2006-11-05,0.87,58,51,True,11
2006-11-06,3.29,60,55,True,11
2006-11-07,0.53,56,47,True,11
2006-11-08,0.26,55,44,True,11
2006-11-09,0.52,51,43,True,11
2006-11-10,0.79,49,42,True,11
2006-11-11,0.21,50,41,True,11
2006-11-12,1.07,49,42,True,11
2006-11-13,0.23,45,37,True,11
2006-11-14,0.01,49,36,True,11
2006-11-15,0.44,56,42,True,11
2006-11-16,0.0,51,38,False,11
2006-11-17,0.0,52,39,False,11
2006-11-18,0.0,54,40,False,11
2006-11-19,0.46,53,43,True,11
2006-11-20,0.51,52,44,True,11
2006-11-21,0.51,49,41,True,11
2006-11-22,0.54,47,40,True,11
2006-11-23,0.64,42,38,True,11
2006-11-24,0.0,44,37,False,11
2006-11-25,0.0,43,36,False,11
2006-11-26,0.79,44,32,True,11
2006-11-27,0.18,37,26,True,11
2006-11-28,0.0,27,18,False,11
2006-11-29,0.33,33,18,True,11
2006-11-30,0.04,43,32,True,11
2006-12-01,0.01,41,33,True,12
2006-12-02,0.0,42,28,False,12
2006-12-03,0.0,44,34,False,12
2006-12-04,0.0,48,37,False,12
2006-12-05,0.0,47,42,False,12
2006-12-06,0.0,48,36,False,12
2006-12-07,0.0,50,38,False,12
2006-12-08,0.0,50,38,False,12
2006-12-09,0.19,50,38,True,12
2006-12-10,0.23,48,41,True,12
2006-12-11,0.84,52,44,True,12
2006-12-12,0.33,48,42,True,12
2006-12-13,0.26,51,42,True,12
2006-12-14,1.55,54,40,True,12
2006-12-15,0.02,47,35,True,12
2006-12-16,0.0,42,30,False,12
2006-12-17,0.0,39,27,False,12
2006-12-18,0.0,40,28,False,12
2006-12-19,0.01,43,33,True,12
2006-12-20,0.37,45,36,True,12
2006-12-21,0.5,50,37,True,12
2006-12-22,0.0,44,37,False,12
2006-12-23,0.62,46,36,True,12
2006-12-24,0.71,47,35,True,12
2006-12-25,0.06,49,40,True,12
2006-12-26,1.27,42,34,True,12
2006-12-27,0.33,41,32,True,12
2006-12-28,0.0,40,28,False,12
2006-12-29,0.0,42,31,False,12
2006-12-30,0.0,43,30,False,12
2006-12-31,0.0,46,34,False,12
2007-01-01,0.41,48,34,True,1
2007-01-02,1.77,56,45,True,1
2007-01-03,1.01,48,40,True,1
2007-01-04,0.15,42,30,True,1
2007-01-05,0.77,43,31,True,1
